xSize,tSize,Solution,Analytic,Error,Time
13,14,0.954708,0.553122,0.726034,0.025696
13,15,0.957943,0.553122,0.731883,0.009313
13,16,0.960747,0.553122,0.736952,0.0072055
13,17,0.9632,0.553122,0.741387,0.0406519
13,18,0.965365,0.553122,0.745301,0.0129536
13,19,0.967289,0.553122,0.748779,0.0088643
13,20,0.96901,0.553122,0.751892,0.0152264
13,21,0.97056,0.553122,0.754693,0.010459
13,22,0.971962,0.553122,0.757228,0.0119253
13,23,0.973236,0.553122,0.759532,0.0119877
13,24,0.9744,0.553122,0.761636,0.0124683
13,25,0.975467,0.553122,0.763564,0.0125613
13,26,0.976448,0.553122,0.765338,0.0138842
13,27,0.977354,0.553122,0.766976,0.013791
13,28,0.978193,0.553122,0.768493,0.0171533
13,29,0.978971,0.553122,0.769901,0.0136962
13,30,0.979696,0.553122,0.771212,0.0142987
13,31,0.980373,0.553122,0.772435,0.0117091
13,32,0.981006,0.553122,0.77358,0.0135341
13,33,0.9816,0.553122,0.774653,0.0172919
13,34,0.982158,0.553122,0.775661,0.0169477
13,35,0.982682,0.553122,0.77661,0.0163803
13,36,0.983177,0.553122,0.777504,0.0149708
13,37,0.983644,0.553122,0.778349,0.0170121
13,38,0.984086,0.553122,0.779148,0.0165733
13,39,0.984505,0.553122,0.779905,0.0146764
13,40,0.984903,0.553122,0.780624,0.0197623
13,41,0.98528,0.553122,0.781306,0.0178217
13,42,0.985639,0.553122,0.781955,0.0158728
13,43,0.985981,0.553122,0.782573,0.0179102
13,44,0.986307,0.553122,0.783163,0.0209777
13,45,0.986618,0.553122,0.783725,0.0156234
13,46,0.986916,0.553122,0.784263,0.0189798
13,47,0.9872,0.553122,0.784777,0.0206403
13,48,0.987472,0.553122,0.78527,0.0181707
13,49,0.987733,0.553122,0.785741,0.0196649
13,50,0.987984,0.553122,0.786194,0.0213735
13,51,0.988224,0.553122,0.786629,0.0250029
13,52,0.988455,0.553122,0.787046,0.023768
13,53,0.988677,0.553122,0.787447,0.0210061
13,54,0.988891,0.553122,0.787834,0.0231946
13,55,0.989096,0.553122,0.788206,0.0228461
13,56,0.989295,0.553122,0.788564,0.0238638
13,57,0.989486,0.553122,0.78891,0.021653
13,58,0.98967,0.553122,0.789243,0.025578
