xSize,tSize,Solution,Analytic,Error,Time
15,38,0.00891892,0.161268,0.944695,0.0054624
15,39,0.00868421,0.161268,0.94615,0.0074048
15,40,0.00846154,0.161268,0.947531,0.0077139
15,41,0.00825,0.161268,0.948843,0.0082211
15,42,0.00804878,0.161268,0.950091,0.0058634
15,43,0.00785714,0.161268,0.951279,0.005935
15,44,0.00767442,0.161268,0.952412,0.0082444
15,45,0.0075,0.161268,0.953494,0.0064189
15,46,0.00733333,0.161268,0.954527,0.0084471
15,47,0.00717391,0.161268,0.955516,0.006646
15,48,0.00702128,0.161268,0.956462,0.0069763
15,49,0.006875,0.161268,0.957369,0.0068619
15,50,0.00673469,0.161268,0.958239,0.0069263
16,10,0.0937778,0.20985,0.553119,0.0021125
16,11,0.0910667,0.20985,0.566039,0.0029901
16,12,0.0888485,0.20985,0.576609,0.0032359
16,13,0.087,0.20985,0.585418,0.0034322
16,14,0.0854359,0.20985,0.592871,0.0027908
16,15,0.0840952,0.20985,0.59926,0.0027336
16,16,0.0829333,0.20985,0.604796,0.0033243
16,17,0.0819167,0.20985,0.609641,0.0031878
16,18,0.0810196,0.20985,0.613916,0.004527
16,19,0.0802222,0.20985,0.617716,0.0032407
16,20,0.0795088,0.20985,0.621116,0.0038818
16,21,0.0788667,0.20985,0.624175,0.0043544
16,22,0.0782857,0.20985,0.626944,0.0033793
16,23,0.0777576,0.20985,0.629461,0.0037804
16,24,0.0772754,0.20985,0.631758,0.0051913
16,25,0.0768333,0.20985,0.633865,0.0051241
16,26,0.0764267,0.20985,0.635803,0.0047076
16,27,0.0760513,0.20985,0.637592,0.0047153
16,28,0.0757037,0.20985,0.639248,0.004015
16,29,0.075381,0.20985,0.640786,0.0047502
16,30,0.0750805,0.20985,0.642218,0.0057438
16,31,0.0748,0.20985,0.643554,0.0067557
16,32,0.0745376,0.20985,0.644805,0.0072954
16,33,0.0742917,0.20985,0.645977,0.0067773
16,34,0.0740606,0.20985,0.647078,0.0054518
16,35,0.0738431,0.20985,0.648114,0.0071767
16,36,0.0736381,0.20985,0.649091,0.0051357
16,37,0.0734444,0.20985,0.650014,0.0077988
16,38,0.0732613,0.20985,0.650887,0.0053924
16,39,0.0730877,0.20985,0.651714,0.0055344
16,40,0.0729231,0.20985,0.652498,0.006715
16,41,0.0727667,0.20985,0.653244,0.0055307
16,42,0.0726179,0.20985,0.653953,0.0085563
16,43,0.0724762,0.20985,0.654628,0.0061979
16,44,0.0723411,0.20985,0.655272,0.0062577
16,45,0.0722121,0.20985,0.655886,0.0062182
16,46,0.0720889,0.20985,0.656474,0.0061175
16,47,0.071971,0.20985,0.657035,0.0095601
16,48,0.0718582,0.20985,0.657573,0.0072231
16,49,0.07175,0.20985,0.658089,0.0067037
16,50,0.0716463,0.20985,0.658583,0.0072632
17,10,0.0411111,0.161268,0.745076,0.0027926
17,11,0.037,0.161268,0.770568,0.0023478
17,12,0.0336364,0.161268,0.791425,0.00204
17,13,0.0308333,0.161268,0.808807,0.0023299
17,14,0.0284615,0.161268,0.823514,0.0030212
17,15,0.0264286,0.161268,0.83612,0.0032247
17,16,0.0246667,0.161268,0.847045,0.0034011
17,17,0.023125,0.161268,0.856605,0.0030766
17,18,0.0217647,0.161268,0.86504,0.0029661
17,19,0.0205556,0.161268,0.872538,0.0031501
17,20,0.0194737,0.161268,0.879246,0.0036247
17,21,0.0185,0.161268,0.885284,0.0031736
17,22,0.017619,0.161268,0.890747,0.0046307
17,23,0.0168182,0.161268,0.895713,0.0038205
17,24,0.016087,0.161268,0.900247,0.006174
17,25,0.0154167,0.161268,0.904403,0.0042901
17,26,0.0148,0.161268,0.908227,0.0041233
17,27,0.0142308,0.161268,0.911757,0.0056251
17,28,0.0137037,0.161268,0.915025,0.0047873
17,29,0.0132143,0.161268,0.91806,0.0071047
17,30,0.0127586,0.161268,0.920886,0.0079665
17,31,0.0123333,0.161268,0.923523,0.0070726
17,32,0.0119355,0.161268,0.92599,0.0053526
17,33,0.0115625,0.161268,0.928302,0.0051542
17,34,0.0112121,0.161268,0.930475,0.0050311
17,35,0.0108824,0.161268,0.93252,0.0055864
17,36,0.0105714,0.161268,0.934448,0.0052259
17,37,0.0102778,0.161268,0.936269,0.006407
17,38,0.01,0.161268,0.937991,0.0060551
17,39,0.00973684,0.161268,0.939623,0.0056367
17,40,0.00948718,0.161268,0.941171,0.0055916
17,41,0.00925,0.161268,0.942642,0.0061096
17,42,0.00902439,0.161268,0.944041,0.0076565
17,43,0.00880952,0.161268,0.945373,0.0064089
17,44,0.00860465,0.161268,0.946644,0.0063957
17,45,0.00840909,0.161268,0.947856,0.0069719
17,46,0.00822222,0.161268,0.949015,0.0067013
17,47,0.00804348,0.161268,0.950123,0.0070266
17,48,0.00787234,0.161268,0.951185,0.0098392
17,49,0.00770833,0.161268,0.952202,0.0091238
17,50,0.00755102,0.161268,0.953177,0.0074609
18,10,0.0881699,0.20388,0.567539,0.0025872
18,11,0.0852353,0.20388,0.581933,0.0030482
18,12,0.0828342,0.20388,0.59371,0.0027137
18,13,0.0808333,0.20388,0.603524,0.0027794
18,14,0.0791403,0.20388,0.611828,0.0030132
18,15,0.0776891,0.20388,0.618946,0.0031009
18,16,0.0764314,0.20388,0.625115,0.003057
18,17,0.0753309,0.20388,0.630513,0.0030149
18,18,0.0743599,0.20388,0.635276,0.0040998
18,19,0.0734967,0.20388,0.639509,0.0033801
18,20,0.0727245,0.20388,0.643297,0.004029
18,21,0.0720294,0.20388,0.646706,0.0041
18,22,0.0714006,0.20388,0.649791,0.0037584
18,23,0.0708289,0.20388,0.652595,0.0053414
18,24,0.0703069,0.20388,0.655155,0.0055484
18,25,0.0698284,0.20388,0.657502,0.0045837
18,26,0.0693882,0.20388,0.659661,0.0046131
18,27,0.0689819,0.20388,0.661654,0.0044894
18,28,0.0686057,0.20388,0.663499,0.0054273
18,29,0.0682563,0.20388,0.665213,0.0046127
18,30,0.067931,0.20388,0.666808,0.0048751
18,31,0.0676275,0.20388,0.668297,0.0055313
18,32,0.0673435,0.20388,0.66969,0.0070012
18,33,0.0670772,0.20388,0.670996,0.0050883
18,34,0.0668271,0.20388,0.672223,0.0054932
18,35,0.0665917,0.20388,0.673377,0.0054961
18,36,0.0663697,0.20388,0.674466,0.0062902
18,37,0.0661601,0.20388,0.675494,0.0056692
18,38,0.0659618,0.20388,0.676467,0.0060576
18,39,0.065774,0.20388,0.677388,0.0061025
18,40,0.0655958,0.20388,0.678262,0.0069438
18,41,0.0654265,0.20388,0.679093,0.0063799
18,42,0.0652654,0.20388,0.679883,0.0064825
18,43,0.065112,0.20388,0.680635,0.0074336
18,44,0.0649658,0.20388,0.681352,0.0068178
18,45,0.0648262,0.20388,0.682037,0.0067304
18,46,0.0646928,0.20388,0.682691,0.0078365
18,47,0.0645652,0.20388,0.683317,0.0070607
18,48,0.0644431,0.20388,0.683916,0.0075544
18,49,0.064326,0.20388,0.68449,0.0077205
18,50,0.0642137,0.20388,0.685041,0.0071356
19,10,0.0455556,0.161268,0.717516,0.0022818
19,11,0.041,0.161268,0.745764,0.0027828
19,12,0.0372727,0.161268,0.768877,0.0026375
19,13,0.0341667,0.161268,0.788137,0.0028092
19,14,0.0315385,0.161268,0.804434,0.0027542
19,15,0.0292857,0.161268,0.818403,0.0031437
19,16,0.0273333,0.161268,0.83051,0.0032346
19,17,0.025625,0.161268,0.841103,0.0033344
19,18,0.0241176,0.161268,0.85045,0.0043151
19,19,0.0227778,0.161268,0.858758,0.004409
19,20,0.0215789,0.161268,0.866192,0.0050013
19,21,0.0205,0.161268,0.872882,0.0036706
19,22,0.0195238,0.161268,0.878935,0.0040514
19,23,0.0186364,0.161268,0.884438,0.0052755
19,24,0.0178261,0.161268,0.889463,0.0046944
19,25,0.0170833,0.161268,0.894069,0.0051318
19,26,0.0164,0.161268,0.898306,0.0043814
19,27,0.0157692,0.161268,0.902217,0.0047914
19,28,0.0151852,0.161268,0.905839,0.0051246
19,29,0.0146429,0.161268,0.909202,0.0069029
19,30,0.0141379,0.161268,0.912333,0.0080772
19,31,0.0136667,0.161268,0.915255,0.0053608
19,32,0.0132258,0.161268,0.917989,0.0054792
19,33,0.0128125,0.161268,0.920551,0.0070416
19,34,0.0124242,0.161268,0.922959,0.0058741
19,35,0.0120588,0.161268,0.925225,0.0059946
19,36,0.0117143,0.161268,0.927361,0.0065903
19,37,0.0113889,0.161268,0.929379,0.0066483
19,38,0.0110811,0.161268,0.931288,0.0063621
19,39,0.0107895,0.161268,0.933096,0.0063796
19,40,0.0105128,0.161268,0.934811,0.0069983
19,41,0.01025,0.161268,0.936441,0.0064254
19,42,0.01,0.161268,0.937991,0.0066827
19,43,0.0097619,0.161268,0.939468,0.007847
19,44,0.00953488,0.161268,0.940875,0.0071083
19,45,0.00931818,0.161268,0.942219,0.0076215
19,46,0.00911111,0.161268,0.943503,0.0078881
19,47,0.00891304,0.161268,0.944731,0.0091773
19,48,0.0087234,0.161268,0.945907,0.0102198
19,49,0.00854167,0.161268,0.947034,0.0075631
19,50,0.00836735,0.161268,0.948115,0.0106388
20,10,0.0842105,0.199212,0.577281,0.0029271
20,11,0.0810526,0.199212,0.593133,0.0025044
20,12,0.0784689,0.199212,0.606103,0.0034641
20,13,0.0763158,0.199212,0.616911,0.0035897
20,14,0.0744939,0.199212,0.626057,0.0037003
20,15,0.0729323,0.199212,0.633895,0.0032975
20,16,0.0715789,0.199212,0.640689,0.0032009
20,17,0.0703947,0.199212,0.646634,0.0038838
20,18,0.0693498,0.199212,0.651879,0.0031413
20,19,0.0684211,0.199212,0.656541,0.0040082
20,20,0.06759,0.199212,0.660713,0.0037945
20,21,0.0668421,0.199212,0.664467,0.0040031
20,22,0.0661654,0.199212,0.667864,0.0041685
20,23,0.0655502,0.199212,0.670952,0.0060109
20,24,0.0649886,0.199212,0.673771,0.0046348
20,25,0.0644737,0.199212,0.676356,0.0054663
20,26,0.064,0.199212,0.678734,0.0056456
20,27,0.0635628,0.199212,0.680929,0.0055141
20,28,0.0631579,0.199212,0.682961,0.004803
20,29,0.062782,0.199212,0.684848,0.0054236
20,30,0.0624319,0.199212,0.686605,0.0051407
20,31,0.0621053,0.199212,0.688245,0.0060923
20,32,0.0617997,0.199212,0.689779,0.005628
20,33,0.0615132,0.199212,0.691217,0.006449
20,34,0.061244,0.199212,0.692568,0.0060426
20,35,0.0609907,0.199212,0.69384,0.0061366
20,36,0.0607519,0.199212,0.695039,0.0061261
20,37,0.0605263,0.199212,0.696171,0.006141
20,38,0.0603129,0.199212,0.697242,0.0070867
20,39,0.0601108,0.199212,0.698257,0.0069341
20,40,0.059919,0.199212,0.699219,0.0095685
20,41,0.0597368,0.199212,0.700134,0.0084076
20,42,0.0595635,0.199212,0.701004,0.0103255
20,43,0.0593985,0.199212,0.701832,0.0091084
20,44,0.0592411,0.199212,0.702622,0.0105418
20,45,0.0590909,0.199212,0.703376,0.0087416
20,46,0.0589474,0.199212,0.704097,0.0088534
20,47,0.0588101,0.199212,0.704786,0.0111616
20,48,0.0586786,0.199212,0.705446,0.0094955
20,49,0.0585526,0.199212,0.706078,0.0093172
20,50,0.0584318,0.199212,0.706685,0.0091947
21,10,0.05,0.161268,0.689957,0.0026155
21,11,0.045,0.161268,0.720961,0.00317
21,12,0.0409091,0.161268,0.746328,0.0036884
21,13,0.0375,0.161268,0.767468,0.0030712
21,14,0.0346154,0.161268,0.785355,0.0032425
21,15,0.0321429,0.161268,0.800686,0.003129
21,16,0.03,0.161268,0.813974,0.0042695
21,17,0.028125,0.161268,0.825601,0.0036739
21,18,0.0264706,0.161268,0.835859,0.0043064
21,19,0.025,0.161268,0.844978,0.0039196
21,20,0.0236842,0.161268,0.853137,0.0042655
21,21,0.0225,0.161268,0.860481,0.0055497
21,22,0.0214286,0.161268,0.867124,0.0043808
21,23,0.0204545,0.161268,0.873164,0.0045784
21,24,0.0195652,0.161268,0.878679,0.0044806
21,25,0.01875,0.161268,0.883734,0.0057497
21,26,0.018,0.161268,0.888384,0.005065
21,27,0.0173077,0.161268,0.892677,0.0051908
21,28,0.0166667,0.161268,0.896652,0.005658
21,29,0.0160714,0.161268,0.900343,0.0056393
21,30,0.0155172,0.161268,0.90378,0.0056864
21,31,0.015,0.161268,0.906987,0.0057663
21,32,0.0145161,0.161268,0.909987,0.0058875
21,33,0.0140625,0.161268,0.9128,0.005856
21,34,0.0136364,0.161268,0.915443,0.0071608
21,35,0.0132353,0.161268,0.91793,0.0063695
21,36,0.0128571,0.161268,0.920275,0.0063663
