xValues,tValues,Solution
1.71429,0.489796,0.670486
1.7551,0.489796,0.703767
1.79592,0.489796,0.715935
1.83673,0.489796,0.768752
1.87755,0.489796,0.728881
1.91837,0.489796,0.872596
1.95918,0.489796,0.661657
2,0.489796,1.09516
0,0.530612,0
0.0408163,0.530612,-2.62983e-35
0.0816327,0.530612,1.37994e-30
0.122449,0.530612,6.05823e-27
0.163265,0.530612,7.09257e-24
0.204082,0.530612,3.42538e-21
0.244898,0.530612,8.28542e-19
0.285714,0.530612,1.1256e-16
0.326531,0.530612,9.27392e-15
0.367347,0.530612,4.89819e-13
0.408163,0.530612,1.72998e-11
0.44898,0.530612,4.22543e-10
0.489796,0.530612,7.33862e-09
0.530612,0.530612,9.28399e-08
0.571429,0.530612,8.74411e-07
0.612245,0.530612,6.25999e-06
0.653061,0.530612,3.47742e-05
0.693878,0.530612,0.00015308
0.734694,0.530612,0.000545807
0.77551,0.530612,0.00161202
0.816327,0.530612,0.00403388
0.857143,0.530612,0.00874276
0.897959,0.530612,0.0167551
0.938776,0.530612,0.0289352
0.979592,0.530612,0.0457922
1.02041,0.530612,0.0673925
1.06122,0.530612,0.0934006
1.10204,0.530612,0.123207
1.14286,0.530612,0.15608
1.18367,0.530612,0.191291
1.22449,0.530612,0.228198
1.26531,0.530612,0.266276
1.30612,0.530612,0.305113
1.34694,0.530612,0.344385
1.38776,0.530612,0.383811
1.42857,0.530612,0.423125
1.46939,0.530612,0.462033
1.5102,0.530612,0.500229
1.55102,0.530612,0.537308
1.59184,0.530612,0.573092
1.63265,0.530612,0.606705
1.67347,0.530612,0.639476
1.71429,0.530612,0.66696
1.7551,0.530612,0.700176
1.79592,0.530612,0.7125
1.83673,0.530612,0.765698
1.87755,0.530612,0.72641
1.91837,0.530612,0.870869
1.95918,0.530612,0.660769
2,0.530612,1.09516
0,0.571429,0
0.0408163,0.571429,-5.38263e-34
0.0816327,0.571429,4.35365e-29
0.122449,0.571429,1.19815e-25
0.163265,0.571429,9.74812e-23
0.204082,0.571429,3.46238e-20
0.244898,0.571429,6.40689e-18
0.285714,0.571429,6.85998e-16
0.326531,0.571429,4.56128e-14
0.367347,0.571429,1.98256e-12
0.408163,0.571429,5.85936e-11
0.44898,0.571429,1.21536e-09
0.489796,0.571429,1.81692e-08
0.530612,0.571429,2.00397e-07
0.571429,0.571429,1.66616e-06
0.612245,0.571429,1.06616e-05
0.653061,0.571429,5.36058e-05
0.693878,0.571429,0.000216317
0.734694,0.571429,0.000715984
0.77551,0.571429,0.0019871
0.816327,0.571429,0.00472597
0.857143,0.571429,0.00983495
0.897959,0.571429,0.0182586
0.938776,0.571429,0.0307729
0.979592,0.571429,0.0478174
1.02041,0.571429,0.0694304
1.06122,0.571429,0.0952923
1.10204,0.571429,0.124839
1.14286,0.571429,0.157391
1.18367,0.571429,0.19227
1.22449,0.571429,0.228862
1.26531,0.571429,0.266657
1.30612,0.571429,0.305236
1.34694,0.571429,0.344258
1.38776,0.571429,0.383421
1.42857,0.571429,0.422433
1.46939,0.571429,0.460986
1.5102,0.571429,0.498772
1.55102,0.571429,0.535399
1.59184,0.571429,0.570726
1.63265,0.571429,0.60392
1.67347,0.571429,0.636362
1.71429,0.571429,0.663654
1.7551,0.571429,0.696855
1.79592,0.571429,0.709358
1.83673,0.571429,0.762929
1.87755,0.571429,0.724182
1.91837,0.571429,0.869318
1.95918,0.571429,0.659973
2,0.571429,1.09516
0,0.612245,0
0.0408163,0.612245,2.5806e-33
0.0816327,0.612245,7.41384e-28
0.122449,0.612245,1.45583e-24
0.163265,0.612245,8.99277e-22
0.204082,0.612245,2.51002e-19
0.244898,0.612245,3.74223e-17
0.285714,0.612245,3.2928e-15
0.326531,0.612245,1.82894e-13
0.367347,0.612245,6.73484e-12
0.408163,0.612245,1.70755e-10
0.44898,0.612245,3.07356e-09
0.489796,0.612245,4.03111e-08
0.530612,0.612245,3.94244e-07
0.571429,0.612245,2.93781e-06
0.612245,0.612245,1.70332e-05
0.653061,0.612245,7.84689e-05
0.693878,0.612245,0.000293419
0.734694,0.612245,0.000910052
0.77551,0.612245,0.00239223
0.816327,0.612245,0.00544253
0.857143,0.612245,0.0109308
0.897959,0.612245,0.0197346
0.938776,0.612245,0.032553
0.979592,0.612245,0.0497667
1.02041,0.612245,0.0713913
1.06122,0.612245,0.0971214
1.10204,0.612245,0.126431
1.14286,0.612245,0.158688
1.18367,0.612245,0.193253
1.22449,0.612245,0.229541
1.26531,0.612245,0.267051
1.30612,0.612245,0.305363
1.34694,0.612245,0.34412
1.38776,0.612245,0.383001
1.42857,0.612245,0.421697
1.46939,0.612245,0.45989
1.5102,0.612245,0.497276
1.55102,0.612245,0.533481
1.59184,0.612245,0.568395
1.63265,0.612245,0.601227
1.67347,0.612245,0.633398
1.71429,0.612245,0.660552
1.7551,0.612245,0.693774
1.79592,0.612245,0.70647
1.83673,0.612245,0.760401
1.87755,0.612245,0.722159
1.91837,0.612245,0.867915
1.95918,0.612245,0.659254
2,0.612245,1.09516
0,0.653061,0
0.0408163,0.653061,2.13596e-31
0.0816327,0.653061,8.31411e-27
0.122449,0.653061,1.25289e-23
0.163265,0.653061,6.19689e-21
0.204082,0.653061,1.41783e-18
0.244898,0.653061,1.76315e-16
0.285714,0.653061,1.31245e-14
0.326531,0.653061,6.2421e-13
0.367347,0.653061,1.9895e-11
0.408163,0.653061,4.40925e-10
0.44898,0.653061,7.00297e-09
0.489796,0.653061,8.179e-08
0.530612,0.653061,7.18925e-07
0.571429,0.653061,4.86062e-06
0.612245,0.653061,2.58199e-05
0.653061,0.653061,0.00011008
0.693878,0.653061,0.000384822
0.734694,0.653061,0.00112704
0.77551,0.653061,0.00282426
0.816327,0.653061,0.00617905
0.857143,0.653061,0.0120268
0.897959,0.653061,0.0211832
0.938776,0.653061,0.0342796
0.979592,0.653061,0.051647
1.02041,0.653061,0.0732824
1.06122,0.653061,0.0988925
1.10204,0.653061,0.127984
1.14286,0.653061,0.159966
1.18367,0.653061,0.194234
1.22449,0.653061,0.230227
1.26531,0.653061,0.267453
1.30612,0.653061,0.30549
1.34694,0.653061,0.343969
1.38776,0.653061,0.382553
1.42857,0.653061,0.420924
1.46939,0.653061,0.458758
1.5102,0.653061,0.495758
1.55102,0.653061,0.53157
1.59184,0.653061,0.566112
1.63265,0.653061,0.598629
1.67347,0.653061,0.630579
1.71429,0.653061,0.657637
1.7551,0.653061,0.690908
1.79592,0.653061,0.703804
1.83673,0.653061,0.758082
1.87755,0.653061,0.720311
1.91837,0.653061,0.866637
1.95918,0.653061,0.6586
2,0.653061,1.09516
0,0.693878,0
0.0408163,0.693878,3.60541e-30
0.0816327,0.693878,6.85756e-26
0.122449,0.693878,8.31122e-23
0.163265,0.693878,3.41099e-20
0.204082,0.693878,6.58766e-18
0.244898,0.693878,7.00454e-16
0.285714,0.693878,4.50608e-14
0.326531,0.693878,1.86963e-12
0.367347,0.693878,5.24329e-11
0.408163,0.693878,1.03083e-09
0.44898,0.693878,1.4639e-08
0.489796,0.693878,1.54099e-07
0.530612,0.693878,1.23087e-06
0.571429,0.693878,7.62695e-06
0.612245,0.693878,3.74631e-05
0.653061,0.693878,0.000149045
0.693878,0.693878,0.000490719
0.734694,0.693878,0.00136579
0.77551,0.693878,0.00328026
0.816327,0.693878,0.00693172
0.857143,0.693878,0.0131203
0.897959,0.693878,0.0226047
0.938776,0.693878,0.0359567
0.979592,0.693878,0.0534645
1.02041,0.693878,0.0751096
1.06122,0.693878,0.10061
1.10204,0.693878,0.129501
1.14286,0.693878,0.161225
1.18367,0.693878,0.19521
1.22449,0.693878,0.230915
1.26531,0.693878,0.267857
1.30612,0.693878,0.305612
1.34694,0.693878,0.343802
1.38776,0.693878,0.382082
1.42857,0.693878,0.420122
1.46939,0.693878,0.457601
1.5102,0.693878,0.494231
1.55102,0.693878,0.529677
1.59184,0.693878,0.563885
1.63265,0.693878,0.596129
1.67347,0.693878,0.627899
1.71429,0.693878,0.654893
1.7551,0.693878,0.688233
1.79592,0.693878,0.701333
1.83673,0.693878,0.755944
1.87755,0.693878,0.718615
1.91837,0.693878,0.865467
1.95918,0.693878,0.658001
2,0.693878,1.09516
0,0.734694,0
0.0408163,0.734694,3.70406e-29
0.0816327,0.734694,4.46012e-25
0.122449,0.734694,4.49234e-22
0.163265,0.734694,1.56949e-19
0.204082,0.734694,2.61446e-17
0.244898,0.734694,2.4217e-15
0.285714,0.734694,1.36863e-13
0.326531,0.734694,5.02664e-12
0.367347,0.734694,1.25673e-10
0.408163,0.734694,2.21784e-09
0.44898,0.734694,2.84683e-08
0.489796,0.734694,2.72798e-07
0.530612,0.734694,1.99834e-06
0.571429,0.734694,1.1445e-05
0.612245,0.734694,5.23873e-05
0.653061,0.734694,0.00019586
0.693878,0.734694,0.00061111
0.734694,0.734694,0.00162506
0.77551,0.734694,0.00375753
0.816327,0.734694,0.00769731
0.857143,0.734694,0.0142093
0.897959,0.734694,0.0239998
0.938776,0.734694,0.0375876
0.979592,0.734694,0.0552241
1.02041,0.734694,0.076878
